sequence_id,target_year,block_id,market_view,market_sequence_rank,symbol,identity_view,level_horizon,path,gate_family,tested_day_count,recovered_tested_day_count,unique_tested_level_count,repeated_test_sequence,twice_recovered_sequence,constant_test_level,constant_level_repeated_test,constant_level_twice_recovered,constant_level_bits
2019|01|CHINEXT_BOARD|02|300021.SZ,2019,1,CHINEXT_BOARD,2,300021.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|03|300482.SZ,2019,1,CHINEXT_BOARD,3,300482.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|04|300212.SZ,2019,1,CHINEXT_BOARD,4,300212.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|05|300399.SZ,2019,1,CHINEXT_BOARD,5,300399.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|06|300668.SZ,2019,1,CHINEXT_BOARD,6,300668.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|07|300723.SZ,2019,1,CHINEXT_BOARD,7,300723.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|08|300649.SZ,2019,1,CHINEXT_BOARD,8,300649.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|09|300094.SZ,2019,1,CHINEXT_BOARD,9,300094.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|CHINEXT_BOARD|10|300679.SZ,2019,1,CHINEXT_BOARD,10,300679.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|01|600638.SH,2019,1,SH_A,1,600638.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|02|603556.SH,2019,1,SH_A,2,603556.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|03|603601.SH,2019,1,SH_A,3,603601.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|04|603590.SH,2019,1,SH_A,4,603590.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|05|600261.SH,2019,1,SH_A,5,600261.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|06|600490.SH,2019,1,SH_A,6,600490.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|07|603387.SH,2019,1,SH_A,7,603387.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|08|600359.SH,2019,1,SH_A,8,600359.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|09|603839.SH,2019,1,SH_A,9,603839.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SH_A|10|600051.SH,2019,1,SH_A,10,600051.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|01|300708.SZ,2019,1,SZ_A,1,300708.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|02|300445.SZ,2019,1,SZ_A,2,300445.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|03|002487.SZ,2019,1,SZ_A,3,002487.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|04|300618.SZ,2019,1,SZ_A,4,300618.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|05|300265.SZ,2019,1,SZ_A,5,300265.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|06|002535.SZ,2019,1,SZ_A,6,002535.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|07|002658.SZ,2019,1,SZ_A,7,002658.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|08|300710.SZ,2019,1,SZ_A,8,300710.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|09|002077.SZ,2019,1,SZ_A,9,002077.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|01|SZ_A|10|300243.SZ,2019,1,SZ_A,10,300243.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|01|603185.SH,2019,2,ALL_A,1,603185.SH,L20_CONT,20,cont,primary,1,1,1,False,False,False,False,False,
2019|02|ALL_A|02|600566.SH,2019,2,ALL_A,2,600566.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|03|603855.SH,2019,2,ALL_A,3,603855.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|04|600408.SH,2019,2,ALL_A,4,600408.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|05|000795.SZ,2019,2,ALL_A,5,000795.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|06|000608.SZ,2019,2,ALL_A,6,000608.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|07|002870.SZ,2019,2,ALL_A,7,002870.SZ,L20_CONT,20,cont,primary,1,1,1,False,False,False,False,False,
2019|02|ALL_A|08|600255.SH,2019,2,ALL_A,8,600255.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|09|600795.SH,2019,2,ALL_A,9,600795.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|ALL_A|10|002402.SZ,2019,2,ALL_A,10,002402.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|01|300471.SZ,2019,2,CHINEXT_BOARD,1,300471.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|02|300110.SZ,2019,2,CHINEXT_BOARD,2,300110.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|03|300629.SZ,2019,2,CHINEXT_BOARD,3,300629.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|04|300265.SZ,2019,2,CHINEXT_BOARD,4,300265.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|05|300228.SZ,2019,2,CHINEXT_BOARD,5,300228.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|06|300071.SZ,2019,2,CHINEXT_BOARD,6,300071.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|07|300016.SZ,2019,2,CHINEXT_BOARD,7,300016.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|08|300109.SZ,2019,2,CHINEXT_BOARD,8,300109.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|09|300553.SZ,2019,2,CHINEXT_BOARD,9,300553.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|CHINEXT_BOARD|10|300171.SZ,2019,2,CHINEXT_BOARD,10,300171.SZ,L20_CONT,20,cont,primary,1,1,1,False,False,False,False,False,
2019|02|SH_A|01|601366.SH,2019,2,SH_A,1,601366.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|02|603519.SH,2019,2,SH_A,2,603519.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|03|600527.SH,2019,2,SH_A,3,600527.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|04|603636.SH,2019,2,SH_A,4,603636.SH,L20_CONT,20,cont,primary,2,2,2,True,True,False,False,False,
2019|02|SH_A|05|600501.SH,2019,2,SH_A,5,600501.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|06|603165.SH,2019,2,SH_A,6,603165.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|07|603088.SH,2019,2,SH_A,7,603088.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|08|603788.SH,2019,2,SH_A,8,603788.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|09|600801.SH,2019,2,SH_A,9,600801.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SH_A|10|603977.SH,2019,2,SH_A,10,603977.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|01|300099.SZ,2019,2,SZ_A,1,300099.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|02|000823.SZ,2019,2,SZ_A,2,000823.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|03|002932.SZ,2019,2,SZ_A,3,002932.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|04|002273.SZ,2019,2,SZ_A,4,002273.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|05|300384.SZ,2019,2,SZ_A,5,300384.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|06|002774.SZ,2019,2,SZ_A,6,002774.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|07|000062.SZ,2019,2,SZ_A,7,000062.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|08|300177.SZ,2019,2,SZ_A,8,300177.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|09|002281.SZ,2019,2,SZ_A,9,002281.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|02|SZ_A|10|002632.SZ,2019,2,SZ_A,10,002632.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|01|600110.SH,2019,3,ALL_A,1,600110.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|02|603901.SH,2019,3,ALL_A,2,603901.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|03|002563.SZ,2019,3,ALL_A,3,002563.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|04|002624.SZ,2019,3,ALL_A,4,002624.SZ,L20_CONT,20,cont,primary,1,1,1,False,False,False,False,False,
2019|03|ALL_A|05|600318.SH,2019,3,ALL_A,5,600318.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|06|300422.SZ,2019,3,ALL_A,6,300422.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|07|002663.SZ,2019,3,ALL_A,7,002663.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|08|002734.SZ,2019,3,ALL_A,8,002734.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|09|300540.SZ,2019,3,ALL_A,9,300540.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|ALL_A|10|600359.SH,2019,3,ALL_A,10,600359.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|01|300363.SZ,2019,3,CHINEXT_BOARD,1,300363.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|02|300633.SZ,2019,3,CHINEXT_BOARD,2,300633.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|03|300136.SZ,2019,3,CHINEXT_BOARD,3,300136.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|04|300647.SZ,2019,3,CHINEXT_BOARD,4,300647.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|05|300659.SZ,2019,3,CHINEXT_BOARD,5,300659.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|06|300195.SZ,2019,3,CHINEXT_BOARD,6,300195.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|07|300671.SZ,2019,3,CHINEXT_BOARD,7,300671.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|08|300445.SZ,2019,3,CHINEXT_BOARD,8,300445.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|09|300087.SZ,2019,3,CHINEXT_BOARD,9,300087.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|CHINEXT_BOARD|10|300729.SZ,2019,3,CHINEXT_BOARD,10,300729.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|01|600446.SH,2019,3,SH_A,1,600446.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|02|603037.SH,2019,3,SH_A,2,603037.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|03|603169.SH,2019,3,SH_A,3,603169.SH,L20_CONT,20,cont,primary,2,2,2,True,True,False,False,False,
2019|03|SH_A|04|603738.SH,2019,3,SH_A,4,603738.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|05|600706.SH,2019,3,SH_A,5,600706.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|06|600585.SH,2019,3,SH_A,6,600585.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|07|603328.SH,2019,3,SH_A,7,603328.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|08|600345.SH,2019,3,SH_A,8,600345.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|09|600426.SH,2019,3,SH_A,9,600426.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SH_A|10|601669.SH,2019,3,SH_A,10,601669.SH,L20_CONT,20,cont,primary,1,1,1,False,False,False,False,False,
2019|03|SZ_A|01|300229.SZ,2019,3,SZ_A,1,300229.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SZ_A|02|002626.SZ,2019,3,SZ_A,2,002626.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SZ_A|03|000755.SZ,2019,3,SZ_A,3,000755.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SZ_A|04|000833.SZ,2019,3,SZ_A,4,000833.SZ,L20_CONT,20,cont,primary,3,3,3,True,True,False,False,False,
2019|03|SZ_A|05|300481.SZ,2019,3,SZ_A,5,300481.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SZ_A|06|300657.SZ,2019,3,SZ_A,6,300657.SZ,L20_CONT,20,cont,primary,2,1,2,True,False,False,False,False,
2019|03|SZ_A|07|002869.SZ,2019,3,SZ_A,7,002869.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SZ_A|08|300721.SZ,2019,3,SZ_A,8,300721.SZ,L20_CONT,20,cont,primary,2,2,2,True,True,False,False,False,
2019|03|SZ_A|09|300197.SZ,2019,3,SZ_A,9,300197.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|03|SZ_A|10|002056.SZ,2019,3,SZ_A,10,002056.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|01|002019.SZ,2019,4,ALL_A,1,002019.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|02|300290.SZ,2019,4,ALL_A,2,300290.SZ,L20_CONT,20,cont,primary,1,1,1,False,False,False,False,False,
2019|04|ALL_A|03|000735.SZ,2019,4,ALL_A,3,000735.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|04|002095.SZ,2019,4,ALL_A,4,002095.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|05|300644.SZ,2019,4,ALL_A,5,300644.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|06|002533.SZ,2019,4,ALL_A,6,002533.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|07|002053.SZ,2019,4,ALL_A,7,002053.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|08|603197.SH,2019,4,ALL_A,8,603197.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|09|300021.SZ,2019,4,ALL_A,9,300021.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|ALL_A|10|300102.SZ,2019,4,ALL_A,10,300102.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|01|300047.SZ,2019,4,CHINEXT_BOARD,1,300047.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|02|300612.SZ,2019,4,CHINEXT_BOARD,2,300612.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|03|300139.SZ,2019,4,CHINEXT_BOARD,3,300139.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|04|300254.SZ,2019,4,CHINEXT_BOARD,4,300254.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|05|300190.SZ,2019,4,CHINEXT_BOARD,5,300190.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|06|300648.SZ,2019,4,CHINEXT_BOARD,6,300648.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|07|300227.SZ,2019,4,CHINEXT_BOARD,7,300227.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|08|300548.SZ,2019,4,CHINEXT_BOARD,8,300548.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|09|300454.SZ,2019,4,CHINEXT_BOARD,9,300454.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|CHINEXT_BOARD|10|300599.SZ,2019,4,CHINEXT_BOARD,10,300599.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|01|600363.SH,2019,4,SH_A,1,600363.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|02|600063.SH,2019,4,SH_A,2,600063.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|03|600998.SH,2019,4,SH_A,3,600998.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|04|603690.SH,2019,4,SH_A,4,603690.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|05|603081.SH,2019,4,SH_A,5,603081.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|06|600892.SH,2019,4,SH_A,6,600892.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|07|600561.SH,2019,4,SH_A,7,600561.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|08|603858.SH,2019,4,SH_A,8,603858.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|09|603113.SH,2019,4,SH_A,9,603113.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SH_A|10|600702.SH,2019,4,SH_A,10,600702.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|01|300115.SZ,2019,4,SZ_A,1,300115.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|02|300446.SZ,2019,4,SZ_A,2,300446.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|03|300137.SZ,2019,4,SZ_A,3,300137.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|04|300097.SZ,2019,4,SZ_A,4,300097.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|05|300252.SZ,2019,4,SZ_A,5,300252.SZ,L20_CONT,20,cont,primary,2,2,2,True,True,False,False,False,
2019|04|SZ_A|06|300499.SZ,2019,4,SZ_A,6,300499.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|07|300761.SZ,2019,4,SZ_A,7,300761.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|08|000503.SZ,2019,4,SZ_A,8,000503.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|09|000791.SZ,2019,4,SZ_A,9,000791.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|04|SZ_A|10|002295.SZ,2019,4,SZ_A,10,002295.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|01|002074.SZ,2019,5,ALL_A,1,002074.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|02|300337.SZ,2019,5,ALL_A,2,300337.SZ,L20_CONT,20,cont,primary,3,3,3,True,True,False,False,False,
2019|05|ALL_A|03|002514.SZ,2019,5,ALL_A,3,002514.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|04|300750.SZ,2019,5,ALL_A,4,300750.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|05|300093.SZ,2019,5,ALL_A,5,300093.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|06|002110.SZ,2019,5,ALL_A,6,002110.SZ,L20_CONT,20,cont,primary,1,0,1,False,False,False,False,False,
2019|05|ALL_A|07|002426.SZ,2019,5,ALL_A,7,002426.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|08|002802.SZ,2019,5,ALL_A,8,002802.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|09|603817.SH,2019,5,ALL_A,9,603817.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|ALL_A|10|300449.SZ,2019,5,ALL_A,10,300449.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|01|300587.SZ,2019,5,CHINEXT_BOARD,1,300587.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|02|300440.SZ,2019,5,CHINEXT_BOARD,2,300440.SZ,L20_CONT,20,cont,primary,3,2,3,True,True,False,False,False,
2019|05|CHINEXT_BOARD|03|300741.SZ,2019,5,CHINEXT_BOARD,3,300741.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|04|300380.SZ,2019,5,CHINEXT_BOARD,4,300380.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|05|300218.SZ,2019,5,CHINEXT_BOARD,5,300218.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|06|300492.SZ,2019,5,CHINEXT_BOARD,6,300492.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|07|300233.SZ,2019,5,CHINEXT_BOARD,7,300233.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|08|300019.SZ,2019,5,CHINEXT_BOARD,8,300019.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|09|300288.SZ,2019,5,CHINEXT_BOARD,9,300288.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|CHINEXT_BOARD|10|300762.SZ,2019,5,CHINEXT_BOARD,10,300762.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|01|600793.SH,2019,5,SH_A,1,600793.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|02|603033.SH,2019,5,SH_A,2,603033.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|03|603027.SH,2019,5,SH_A,3,603027.SH,L20_CONT,20,cont,primary,2,1,2,True,False,False,False,False,
2019|05|SH_A|04|600525.SH,2019,5,SH_A,4,600525.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|05|600665.SH,2019,5,SH_A,5,600665.SH,L20_CONT,20,cont,primary,4,4,4,True,True,False,False,False,
2019|05|SH_A|06|603015.SH,2019,5,SH_A,6,603015.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|07|603713.SH,2019,5,SH_A,7,603713.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|08|600000.SH,2019,5,SH_A,8,600000.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SH_A|09|600773.SH,2019,5,SH_A,9,600773.SH,L20_CONT,20,cont,primary,2,2,2,True,True,False,False,False,
2019|05|SH_A|10|600100.SH,2019,5,SH_A,10,600100.SH,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|01|002470.SZ,2019,5,SZ_A,1,002470.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|02|002943.SZ,2019,5,SZ_A,2,002943.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|03|300672.SZ,2019,5,SZ_A,3,300672.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|04|000967.SZ,2019,5,SZ_A,4,000967.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|05|300579.SZ,2019,5,SZ_A,5,300579.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|06|300161.SZ,2019,5,SZ_A,6,300161.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|07|300654.SZ,2019,5,SZ_A,7,300654.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
2019|05|SZ_A|08|002656.SZ,2019,5,SZ_A,8,002656.SZ,L20_CONT,20,cont,primary,0,0,0,False,False,False,False,False,
